Date,Site,Count,match,Year
2021-01-30,South Mountain-Pima Dirt Rd. ,1732.0,South Mountain,2021
2021-01-30,South Mountain-Pima West Loop,1065.0,South Mountain,2021
2021-01-30,South Mountain-Telegraph Pass Trail,497.0,South Mountain,2021
2021-01-31,E - Camelback - Cholla Trail ,0.0,Echo Canyon Camelback Mountain,2021
2021-01-31,E - Camelback - Echo Canyon Trail,1366.0,Echo Canyon Camelback Mountain,2021
2021-01-31,E - PMP - Piestewa Summit Trail,1881.0,Piestewa Peak,2021
2021-01-31,N - 25th St. and Acoma-Shadow Mtn N,97.0,Shadow Mountain,2021
2021-01-31,N - Deem Hills - East - 39th Ave TH,282.0,Deem Hills,2021
2021-01-31,N - Deem Hills - West - 51st Ave TH,223.0,Deem Hills,2021
2021-01-31,N - Lookout Mountain - 306 - North Side TH,751.0,Lookout Mountain,2021
2021-01-31,N - North Mountain - 44-Tower Road,1830.0,North Mountain Shaw Butte,2021
2021-01-31,South Mountain- Desert Classic Trail,386.0,South Mountain,2021
2021-01-31,South Mountain-620 Trailhead,,South Mountain,2021
2021-01-31,South Mountain-Hau'Pal,310.0,South Mountain,2021
2021-01-31,South Mountain-Holbert Trail,271.0,South Mountain,2021
2021-01-31,South Mountain-Judith Tunell Trail,59.0,South Mountain,2021
2021-01-31,South Mountain-Kiwanis Trail ,313.0,South Mountain,2021
2021-01-31,South Mountain-Ma-Ha-Tuak Perimeter,107.0,South Mountain,2021
2021-01-31,South Mountain-Mormon Trail,945.0,South Mountain,2021
2021-01-31,South Mountain-Pima Dirt Rd. ,1748.0,South Mountain,2021
2021-01-31,South Mountain-Pima West Loop,1135.0,South Mountain,2021
2021-01-31,South Mountain-Telegraph Pass Trail,533.0,South Mountain,2021
2021-02-01,E - Camelback - Cholla Trail ,6.0,Echo Canyon Camelback Mountain,2021
2021-02-01,E - Camelback - Echo Canyon Trail,781.0,Echo Canyon Camelback Mountain,2021
2021-02-01,E - PMP - Piestewa Summit Trail,1035.0,Piestewa Peak,2021
2021-02-01,N - 25th St. and Acoma-Shadow Mtn N,75.0,Shadow Mountain,2021
2021-02-01,N - Deem Hills - East - 39th Ave TH,111.0,Deem Hills,2021
2021-02-01,N - Deem Hills - West - 51st Ave TH,92.0,Deem Hills,2021
2021-02-01,N - Lookout Mountain - 306 - North Side TH,416.0,Lookout Mountain,2021
2021-02-01,N - North Mountain - 44-Tower Road,1107.0,North Mountain Shaw Butte,2021
2021-02-01,South Mountain- Desert Classic Trail,265.0,South Mountain,2021
2021-02-01,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-01,South Mountain-Hau'Pal,189.0,South Mountain,2021
2021-02-01,South Mountain-Holbert Trail,105.0,South Mountain,2021
2021-02-01,South Mountain-Judith Tunell Trail,28.0,South Mountain,2021
2021-02-01,South Mountain-Kiwanis Trail ,74.0,South Mountain,2021
2021-02-01,South Mountain-Ma-Ha-Tuak Perimeter,43.0,South Mountain,2021
2021-02-01,South Mountain-Mormon Trail,207.0,South Mountain,2021
2021-02-01,South Mountain-Pima Dirt Rd. ,885.0,South Mountain,2021
2021-02-01,South Mountain-Pima West Loop,468.0,South Mountain,2021
2021-02-01,South Mountain-Telegraph Pass Trail,223.0,South Mountain,2021
2021-02-02,E - Camelback - Cholla Trail ,6.0,Echo Canyon Camelback Mountain,2021
2021-02-02,E - Camelback - Echo Canyon Trail,861.0,Echo Canyon Camelback Mountain,2021
2021-02-02,E - PMP - Piestewa Summit Trail,1259.0,Piestewa Peak,2021
2021-02-02,N - 25th St. and Acoma-Shadow Mtn N,55.0,Shadow Mountain,2021
2021-02-02,N - Deem Hills - East - 39th Ave TH,95.0,Deem Hills,2021
2021-02-02,N - Deem Hills - West - 51st Ave TH,119.0,Deem Hills,2021
2021-02-02,N - Lookout Mountain - 306 - North Side TH,427.0,Lookout Mountain,2021
2021-02-02,N - North Mountain - 44-Tower Road,1099.0,North Mountain Shaw Butte,2021
2021-02-02,South Mountain- Desert Classic Trail,138.0,South Mountain,2021
2021-02-02,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-02,South Mountain-Hau'Pal,231.0,South Mountain,2021
2021-02-02,South Mountain-Holbert Trail,90.0,South Mountain,2021
2021-02-02,South Mountain-Judith Tunell Trail,21.0,South Mountain,2021
2021-02-02,South Mountain-Kiwanis Trail ,118.0,South Mountain,2021
2021-02-02,South Mountain-Ma-Ha-Tuak Perimeter,56.0,South Mountain,2021
2021-02-02,South Mountain-Mormon Trail,315.0,South Mountain,2021
2021-02-02,South Mountain-Pima Dirt Rd. ,1065.0,South Mountain,2021
2021-02-02,South Mountain-Pima West Loop,609.0,South Mountain,2021
2021-02-02,South Mountain-Telegraph Pass Trail,251.0,South Mountain,2021
2021-02-03,E - Camelback - Cholla Trail ,9.0,Echo Canyon Camelback Mountain,2021
2021-02-03,E - Camelback - Echo Canyon Trail,774.0,Echo Canyon Camelback Mountain,2021
2021-02-03,E - PMP - Piestewa Summit Trail,1308.0,Piestewa Peak,2021
2021-02-03,N - 25th St. and Acoma-Shadow Mtn N,64.0,Shadow Mountain,2021
2021-02-03,N - Deem Hills - East - 39th Ave TH,91.0,Deem Hills,2021
2021-02-03,N - Deem Hills - West - 51st Ave TH,94.0,Deem Hills,2021
2021-02-03,N - Lookout Mountain - 306 - North Side TH,422.0,Lookout Mountain,2021
2021-02-03,N - North Mountain - 44-Tower Road,935.0,North Mountain Shaw Butte,2021
2021-02-03,South Mountain- Desert Classic Trail,103.0,South Mountain,2021
2021-02-03,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-03,South Mountain-Hau'Pal,217.0,South Mountain,2021
2021-02-03,South Mountain-Holbert Trail,102.0,South Mountain,2021
2021-02-03,South Mountain-Judith Tunell Trail,19.0,South Mountain,2021
2021-02-03,South Mountain-Kiwanis Trail ,82.0,South Mountain,2021
2021-02-03,South Mountain-Ma-Ha-Tuak Perimeter,61.0,South Mountain,2021
2021-02-03,South Mountain-Mormon Trail,267.0,South Mountain,2021
2021-02-03,South Mountain-Pima Dirt Rd. ,985.0,South Mountain,2021
2021-02-03,South Mountain-Pima West Loop,577.0,South Mountain,2021
2021-02-03,South Mountain-Telegraph Pass Trail,278.0,South Mountain,2021
2021-02-04,E - Camelback - Cholla Trail ,5.0,Echo Canyon Camelback Mountain,2021
2021-02-04,E - Camelback - Echo Canyon Trail,909.0,Echo Canyon Camelback Mountain,2021
2021-02-04,E - PMP - Piestewa Summit Trail,1244.0,Piestewa Peak,2021
2021-02-04,N - 25th St. and Acoma-Shadow Mtn N,76.0,Shadow Mountain,2021
2021-02-04,N - Deem Hills - East - 39th Ave TH,129.0,Deem Hills,2021
2021-02-04,N - Deem Hills - West - 51st Ave TH,130.0,Deem Hills,2021
2021-02-04,N - Lookout Mountain - 306 - North Side TH,488.0,Lookout Mountain,2021
2021-02-04,N - North Mountain - 44-Tower Road,1146.0,North Mountain Shaw Butte,2021
2021-02-04,South Mountain- Desert Classic Trail,217.0,South Mountain,2021
2021-02-04,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-04,South Mountain-Hau'Pal,252.0,South Mountain,2021
2021-02-04,South Mountain-Holbert Trail,120.0,South Mountain,2021
2021-02-04,South Mountain-Judith Tunell Trail,30.0,South Mountain,2021
2021-02-04,South Mountain-Kiwanis Trail ,115.0,South Mountain,2021
2021-02-04,South Mountain-Ma-Ha-Tuak Perimeter,53.0,South Mountain,2021
2021-02-04,South Mountain-Mormon Trail,361.0,South Mountain,2021
2021-02-04,South Mountain-Pima Dirt Rd. ,965.0,South Mountain,2021
2021-02-04,South Mountain-Pima West Loop,632.0,South Mountain,2021
2021-02-04,South Mountain-Telegraph Pass Trail,294.0,South Mountain,2021
2021-02-05,E - Camelback - Cholla Trail ,9.0,Echo Canyon Camelback Mountain,2021
2021-02-05,E - Camelback - Echo Canyon Trail,1129.0,Echo Canyon Camelback Mountain,2021
2021-02-05,E - PMP - Piestewa Summit Trail,1489.0,Piestewa Peak,2021
2021-02-05,N - 25th St. and Acoma-Shadow Mtn N,75.0,Shadow Mountain,2021
2021-02-05,N - Deem Hills - East - 39th Ave TH,120.0,Deem Hills,2021
2021-02-05,N - Deem Hills - West - 51st Ave TH,179.0,Deem Hills,2021
2021-02-05,N - Lookout Mountain - 306 - North Side TH,467.0,Lookout Mountain,2021
2021-02-05,N - North Mountain - 44-Tower Road,1043.0,North Mountain Shaw Butte,2021
2021-02-05,South Mountain- Desert Classic Trail,232.0,South Mountain,2021
2021-02-05,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-05,South Mountain-Hau'Pal,198.0,South Mountain,2021
2021-02-05,South Mountain-Holbert Trail,104.0,South Mountain,2021
2021-02-05,South Mountain-Judith Tunell Trail,58.0,South Mountain,2021
2021-02-05,South Mountain-Kiwanis Trail ,93.0,South Mountain,2021
2021-02-05,South Mountain-Ma-Ha-Tuak Perimeter,38.0,South Mountain,2021
2021-02-05,South Mountain-Mormon Trail,477.0,South Mountain,2021
2021-02-05,South Mountain-Pima Dirt Rd. ,1206.0,South Mountain,2021
2021-02-05,South Mountain-Pima West Loop,697.0,South Mountain,2021
2021-02-05,South Mountain-Telegraph Pass Trail,316.0,South Mountain,2021
2021-02-06,E - Camelback - Cholla Trail ,17.0,Echo Canyon Camelback Mountain,2021
2021-02-06,E - Camelback - Echo Canyon Trail,1531.0,Echo Canyon Camelback Mountain,2021
2021-02-06,E - PMP - Piestewa Summit Trail,2210.0,Piestewa Peak,2021
2021-02-06,N - 25th St. and Acoma-Shadow Mtn N,132.0,Shadow Mountain,2021
2021-02-06,N - Deem Hills - East - 39th Ave TH,196.0,Deem Hills,2021
2021-02-06,N - Deem Hills - West - 51st Ave TH,302.0,Deem Hills,2021
2021-02-06,N - Lookout Mountain - 306 - North Side TH,763.0,Lookout Mountain,2021
2021-02-06,N - North Mountain - 44-Tower Road,1756.0,North Mountain Shaw Butte,2021
2021-02-06,South Mountain- Desert Classic Trail,335.0,South Mountain,2021
2021-02-06,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-06,South Mountain-Hau'Pal,316.0,South Mountain,2021
2021-02-06,South Mountain-Holbert Trail,305.0,South Mountain,2021
2021-02-06,South Mountain-Judith Tunell Trail,54.0,South Mountain,2021
2021-02-06,South Mountain-Kiwanis Trail ,257.0,South Mountain,2021
2021-02-06,South Mountain-Ma-Ha-Tuak Perimeter,68.0,South Mountain,2021
2021-02-06,South Mountain-Mormon Trail,1097.0,South Mountain,2021
2021-02-06,South Mountain-Pima Dirt Rd. ,1913.0,South Mountain,2021
2021-02-06,South Mountain-Pima West Loop,1082.0,South Mountain,2021
2021-02-06,South Mountain-Telegraph Pass Trail,560.0,South Mountain,2021
2021-02-07,E - Camelback - Cholla Trail ,0.0,Echo Canyon Camelback Mountain,2021
2021-02-07,E - Camelback - Echo Canyon Trail,1183.0,Echo Canyon Camelback Mountain,2021
2021-02-07,E - PMP - Piestewa Summit Trail,1724.0,Piestewa Peak,2021
2021-02-07,N - 25th St. and Acoma-Shadow Mtn N,115.0,Shadow Mountain,2021
2021-02-07,N - Deem Hills - East - 39th Ave TH,191.0,Deem Hills,2021
2021-02-07,N - Deem Hills - West - 51st Ave TH,249.0,Deem Hills,2021
2021-02-07,N - Lookout Mountain - 306 - North Side TH,744.0,Lookout Mountain,2021
2021-02-07,N - North Mountain - 44-Tower Road,1464.0,North Mountain Shaw Butte,2021
2021-02-07,South Mountain- Desert Classic Trail,351.0,South Mountain,2021
2021-02-07,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-07,South Mountain-Hau'Pal,263.0,South Mountain,2021
2021-02-07,South Mountain-Holbert Trail,284.0,South Mountain,2021
2021-02-07,South Mountain-Judith Tunell Trail,113.0,South Mountain,2021
2021-02-07,South Mountain-Kiwanis Trail ,264.0,South Mountain,2021
2021-02-07,South Mountain-Ma-Ha-Tuak Perimeter,94.0,South Mountain,2021
2021-02-07,South Mountain-Mormon Trail,914.0,South Mountain,2021
2021-02-07,South Mountain-Pima Dirt Rd. ,1612.0,South Mountain,2021
2021-02-07,South Mountain-Pima West Loop,921.0,South Mountain,2021
2021-02-07,South Mountain-Telegraph Pass Trail,482.0,South Mountain,2021
2021-02-08,E - Camelback - Cholla Trail ,9.0,Echo Canyon Camelback Mountain,2021
2021-02-08,E - Camelback - Echo Canyon Trail,815.0,Echo Canyon Camelback Mountain,2021
2021-02-08,E - PMP - Piestewa Summit Trail,1212.0,Piestewa Peak,2021
2021-02-08,N - 25th St. and Acoma-Shadow Mtn N,73.0,Shadow Mountain,2021
2021-02-08,N - Deem Hills - East - 39th Ave TH,113.0,Deem Hills,2021
2021-02-08,N - Deem Hills - West - 51st Ave TH,129.0,Deem Hills,2021
2021-02-08,N - Lookout Mountain - 306 - North Side TH,618.0,Lookout Mountain,2021
2021-02-08,N - North Mountain - 44-Tower Road,1153.0,North Mountain Shaw Butte,2021
2021-02-08,South Mountain- Desert Classic Trail,,South Mountain,2021
2021-02-08,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-08,South Mountain-Hau'Pal,244.0,South Mountain,2021
2021-02-08,South Mountain-Holbert Trail,78.0,South Mountain,2021
2021-02-08,South Mountain-Judith Tunell Trail,17.0,South Mountain,2021
2021-02-08,South Mountain-Kiwanis Trail ,88.0,South Mountain,2021
2021-02-08,South Mountain-Ma-Ha-Tuak Perimeter,115.0,South Mountain,2021
2021-02-08,South Mountain-Mormon Trail,351.0,South Mountain,2021
2021-02-08,South Mountain-Pima Dirt Rd. ,1037.0,South Mountain,2021
2021-02-08,South Mountain-Pima West Loop,668.0,South Mountain,2021
2021-02-08,South Mountain-Telegraph Pass Trail,279.0,South Mountain,2021
2021-02-09,E - Camelback - Cholla Trail ,2.0,Echo Canyon Camelback Mountain,2021
2021-02-09,E - Camelback - Echo Canyon Trail,830.0,Echo Canyon Camelback Mountain,2021
2021-02-09,E - PMP - Piestewa Summit Trail,1213.0,Piestewa Peak,2021
2021-02-09,N - 25th St. and Acoma-Shadow Mtn N,97.0,Shadow Mountain,2021
2021-02-09,N - Deem Hills - East - 39th Ave TH,139.0,Deem Hills,2021
2021-02-09,N - Deem Hills - West - 51st Ave TH,130.0,Deem Hills,2021
2021-02-09,N - Lookout Mountain - 306 - North Side TH,549.0,Lookout Mountain,2021
2021-02-09,N - North Mountain - 44-Tower Road,1173.0,North Mountain Shaw Butte,2021
2021-02-09,South Mountain- Desert Classic Trail,,South Mountain,2021
2021-02-09,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-09,South Mountain-Hau'Pal,224.0,South Mountain,2021
2021-02-09,South Mountain-Holbert Trail,118.0,South Mountain,2021
2021-02-09,South Mountain-Judith Tunell Trail,38.0,South Mountain,2021
2021-02-09,South Mountain-Kiwanis Trail ,101.0,South Mountain,2021
2021-02-09,South Mountain-Ma-Ha-Tuak Perimeter,45.0,South Mountain,2021
2021-02-09,South Mountain-Mormon Trail,305.0,South Mountain,2021
2021-02-09,South Mountain-Pima Dirt Rd. ,980.0,South Mountain,2021
2021-02-09,South Mountain-Pima West Loop,568.0,South Mountain,2021
2021-02-09,South Mountain-Telegraph Pass Trail,229.0,South Mountain,2021
2021-02-10,E - Camelback - Cholla Trail ,3.0,Echo Canyon Camelback Mountain,2021
2021-02-10,E - Camelback - Echo Canyon Trail,909.0,Echo Canyon Camelback Mountain,2021
2021-02-10,E - PMP - Piestewa Summit Trail,1328.0,Piestewa Peak,2021
2021-02-10,N - 25th St. and Acoma-Shadow Mtn N,59.0,Shadow Mountain,2021
2021-02-10,N - Deem Hills - East - 39th Ave TH,106.0,Deem Hills,2021
2021-02-10,N - Deem Hills - West - 51st Ave TH,125.0,Deem Hills,2021
2021-02-10,N - Lookout Mountain - 306 - North Side TH,566.0,Lookout Mountain,2021
2021-02-10,N - North Mountain - 44-Tower Road,1029.0,North Mountain Shaw Butte,2021
2021-02-10,South Mountain- Desert Classic Trail,,South Mountain,2021
2021-02-10,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-10,South Mountain-Hau'Pal,222.0,South Mountain,2021
2021-02-10,South Mountain-Holbert Trail,108.0,South Mountain,2021
2021-02-10,South Mountain-Judith Tunell Trail,21.0,South Mountain,2021
2021-02-10,South Mountain-Kiwanis Trail ,111.0,South Mountain,2021
2021-02-10,South Mountain-Ma-Ha-Tuak Perimeter,47.0,South Mountain,2021
2021-02-10,South Mountain-Mormon Trail,338.0,South Mountain,2021
2021-02-10,South Mountain-Pima Dirt Rd. ,1153.0,South Mountain,2021
2021-02-10,South Mountain-Pima West Loop,678.0,South Mountain,2021
2021-02-10,South Mountain-Telegraph Pass Trail,302.0,South Mountain,2021
2021-02-11,E - Camelback - Cholla Trail ,6.0,Echo Canyon Camelback Mountain,2021
2021-02-11,E - Camelback - Echo Canyon Trail,970.0,Echo Canyon Camelback Mountain,2021
2021-02-11,E - PMP - Piestewa Summit Trail,1384.0,Piestewa Peak,2021
2021-02-11,N - 25th St. and Acoma-Shadow Mtn N,75.0,Shadow Mountain,2021
2021-02-11,N - Deem Hills - East - 39th Ave TH,120.0,Deem Hills,2021
2021-02-11,N - Deem Hills - West - 51st Ave TH,129.0,Deem Hills,2021
2021-02-11,N - Lookout Mountain - 306 - North Side TH,572.0,Lookout Mountain,2021
2021-02-11,N - North Mountain - 44-Tower Road,1159.0,North Mountain Shaw Butte,2021
2021-02-11,South Mountain- Desert Classic Trail,,South Mountain,2021
2021-02-11,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-11,South Mountain-Hau'Pal,196.0,South Mountain,2021
2021-02-11,South Mountain-Holbert Trail,96.0,South Mountain,2021
2021-02-11,South Mountain-Judith Tunell Trail,28.0,South Mountain,2021
2021-02-11,South Mountain-Kiwanis Trail ,121.0,South Mountain,2021
2021-02-11,South Mountain-Ma-Ha-Tuak Perimeter,54.0,South Mountain,2021
2021-02-11,South Mountain-Mormon Trail,353.0,South Mountain,2021
2021-02-11,South Mountain-Pima Dirt Rd. ,1072.0,South Mountain,2021
2021-02-11,South Mountain-Pima West Loop,665.0,South Mountain,2021
2021-02-11,South Mountain-Telegraph Pass Trail,247.0,South Mountain,2021
2021-02-12,E - Camelback - Cholla Trail ,7.0,Echo Canyon Camelback Mountain,2021
2021-02-12,E - Camelback - Echo Canyon Trail,1405.0,Echo Canyon Camelback Mountain,2021
2021-02-12,E - PMP - Piestewa Summit Trail,1508.0,Piestewa Peak,2021
2021-02-12,N - 25th St. and Acoma-Shadow Mtn N,48.0,Shadow Mountain,2021
2021-02-12,N - Deem Hills - East - 39th Ave TH,111.0,Deem Hills,2021
2021-02-12,N - Deem Hills - West - 51st Ave TH,154.0,Deem Hills,2021
2021-02-12,N - Lookout Mountain - 306 - North Side TH,516.0,Lookout Mountain,2021
2021-02-12,N - North Mountain - 44-Tower Road,875.0,North Mountain Shaw Butte,2021
2021-02-12,South Mountain- Desert Classic Trail,,South Mountain,2021
2021-02-12,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-12,South Mountain-Hau'Pal,174.0,South Mountain,2021
2021-02-12,South Mountain-Holbert Trail,128.0,South Mountain,2021
2021-02-12,South Mountain-Judith Tunell Trail,26.0,South Mountain,2021
2021-02-12,South Mountain-Kiwanis Trail ,95.0,South Mountain,2021
2021-02-12,South Mountain-Ma-Ha-Tuak Perimeter,36.0,South Mountain,2021
2021-02-12,South Mountain-Mormon Trail,364.0,South Mountain,2021
2021-02-12,South Mountain-Pima Dirt Rd. ,1027.0,South Mountain,2021
2021-02-12,South Mountain-Pima West Loop,507.0,South Mountain,2021
2021-02-12,South Mountain-Telegraph Pass Trail,285.0,South Mountain,2021
2021-02-13,E - Camelback - Cholla Trail ,18.0,Echo Canyon Camelback Mountain,2021
2021-02-13,E - Camelback - Echo Canyon Trail,1946.0,Echo Canyon Camelback Mountain,2021
2021-02-13,E - PMP - Piestewa Summit Trail,2006.0,Piestewa Peak,2021
2021-02-13,N - 25th St. and Acoma-Shadow Mtn N,81.0,Shadow Mountain,2021
2021-02-13,N - Deem Hills - East - 39th Ave TH,165.0,Deem Hills,2021
2021-02-13,N - Deem Hills - West - 51st Ave TH,222.0,Deem Hills,2021
2021-02-13,N - Lookout Mountain - 306 - North Side TH,626.0,Lookout Mountain,2021
2021-02-13,N - North Mountain - 44-Tower Road,1130.0,North Mountain Shaw Butte,2021
2021-02-13,South Mountain- Desert Classic Trail,,South Mountain,2021
2021-02-13,South Mountain-620 Trailhead,,South Mountain,2021
2021-02-13,South Mountain-Hau'Pal,246.0,South Mountain,2021
2021-02-13,South Mountain-Holbert Trail,300.0,South Mountain,2021
2021-02-13,South Mountain-Judith Tunell Trail,64.0,South Mountain,2021
2021-02-13,South Mountain-Kiwanis Trail ,239.0,South Mountain,2021
2021-02-13,South Mountain-Ma-Ha-Tuak Perimeter,102.0,South Mountain,2021
2021-02-13,South Mountain-Mormon Trail,624.0,South Mountain,2021
2021-02-13,South Mountain-Pima Dirt Rd. ,1543.0,South Mountain,2021
2021-02-13,South Mountain-Pima West Loop,832.0,South Mountain,2021
2021-02-13,South Mountain-Telegraph Pass Trail,463.0,South Mountain,2021
2021-02-14,E - Camelback - Cholla Trail ,12.0,Echo Canyon Camelback Mountain,2021
2021-02-14,E - Camelback - Echo Canyon Trail,1695.0,Echo Canyon Camelback Mountain,2021
2021-02-14,E - PMP - Piestewa Summit Trail,1901.0,Piestewa Peak,2021
2021-02-14,N - 25th St. and Acoma-Shadow Mtn N,96.0,Shadow Mountain,2021
2021-02-14,N - Deem Hills - East - 39th Ave TH,235.0,Deem Hills,2021
2021-02-14,N - Deem Hills - West - 51st Ave TH,297.0,Deem Hills,2021
2021-02-14,N - Lookout Mountain - 306 - North Side TH,777.0,Lookout Mountain,2021
2021-02-14,N - North Mountain - 44-Tower Road,1205.0,North Mountain Shaw Butte,2021
