Date,Site,Count
4/17/2020,E - PMP - Trail 2280,761
4/17/2020,E - PMP - Trail 2384,183
4/17/2020,E - PMP - Trail8B - 7000 N. 36th,124
4/17/2020,N - 25th St. and Acoma-Shadow Mtn N,63
4/17/2020,N - 7th Ave - Peoria-Mtn. View Park Access,244
4/17/2020,N - Apache Wash Replacement,
4/17/2020,N - Carefree Bridge - Cave Creek Wash,
4/17/2020,N - Deem Hills - East - 39th Ave TH,161
4/17/2020,N - Deem Hills - West - 51st Ave TH,169
4/17/2020,N - Desert Hills - North - Ocotillo Trail,150
4/17/2020,N - Desert Hills - South - Sidewinder Trail,249
4/17/2020,N - Desert Vista TH - Hawk,260
4/17/2020,N - Lookout Mountain - 306 - North Side TH,733
4/17/2020,N - NMVC,307
4/17/2020,N - North Mountain - 44-Tower Road,1443
4/17/2020,N - Shaw Butte TH,143
4/17/2020,N -15th Ave - Yucca-Shaw Butte SW,
4/17/2020,N-NM TOWER TR 44 REPL,
4/17/2020,RIO SALADO 2439 S. Central Avenue NE GATEWAY,425
4/17/2020,RIO SALADO 2875 S. 7th Street SE,47
4/17/2020,RIO SALADO 3201 S. 16th Street SE,39
4/17/2020,RIO-16ST-SE-REPL,
4/17/2020,RIO-7TH ST SE-REPL,
4/17/2020,RIO-CENT-NEGW-REPL,
4/17/2020,South Mountain- Desert Classic Trail,242
4/17/2020,South Mountain-620 Trailhead,236
4/17/2020,South Mountain-Hau'Pal,246
4/17/2020,South Mountain-Holbert Trail,156
4/17/2020,South Mountain-Judith Tunell Trail,54
4/17/2020,South Mountain-Kiwanis Trail ,33
4/17/2020,South Mountain-Ma-Ha-Tuak Perimeter,184
4/17/2020,South Mountain-Mormon Trail,457
4/17/2020,South Mountain-Pima Dirt Rd. ,1011
4/17/2020,South Mountain-Pima West Loop,473
4/17/2020,South Mountain-Telegraph Pass Trail,406
4/18/2020,E - Camelback - Cholla Trail ,14
4/18/2020,E - Camelback - Echo Canyon Trail,552
4/18/2020,E - Dreamy Draw Park - Bike Path - Restroom Area,745
4/18/2020,E - Dreamy Draw Park - Trail 111,
4/18/2020,E - Papago - 5K Fitness,400
4/18/2020,E - Papago - Archery,118
4/18/2020,E - Papago - Hole In The Rock,484
4/18/2020,E - PMP - 32nd St. Trailhead,515
4/18/2020,E - PMP - 40th St. Trailhead - East Access,405
4/18/2020,E - PMP - 40th St. Trailhead - Wash - West Access,358
4/18/2020,E - PMP - Piestewa Summit Trail,
4/18/2020,E - PMP - Trail 2488,959
4/18/2020,E - PMP - Trail 2592,284
4/18/2020,E - PMP - Trail8B - 7000 N. 36th,155
4/18/2020,N - 25th St. and Acoma-Shadow Mtn N,107
4/18/2020,N - 7th Ave - Peoria-Mtn. View Park Access,362
4/18/2020,N - Apache Wash Replacement,1039
4/18/2020,N - Carefree Bridge - Cave Creek Wash,
4/18/2020,N - Deem Hills - East - 39th Ave TH,280
4/18/2020,N - Deem Hills - West - 51st Ave TH,304
4/18/2020,N - Desert Hills - North - Ocotillo Trail,297
4/18/2020,N - Desert Hills - South - Sidewinder Trail,384
4/18/2020,N - Desert Vista TH - Hawk,502
4/18/2020,N - Lookout Mountain - 306 - North Side TH,858
4/18/2020,N - NMVC,498
4/18/2020,N - North Mountain - 44-Tower Road,1712
4/18/2020,N - Shaw Butte TH,179
4/18/2020,N -15th Ave - Yucca-Shaw Butte SW,
4/18/2020,N-NM TOWER TR 44 REPL,
4/18/2020,RIO SALADO 2439 S. Central Avenue NE GATEWAY,280
4/18/2020,RIO SALADO 2875 S. 7th Street SE,95
4/18/2020,RIO SALADO 3201 S. 16th Street SE,85
4/18/2020,RIO-16ST-SE-REPL,
4/18/2020,RIO-7TH ST SE-REPL,
4/18/2020,RIO-CENT-NEGW-REPL,
4/18/2020,South Mountain- Desert Classic Trail,397
4/18/2020,South Mountain-620 Trailhead,368
4/18/2020,South Mountain-Hau'Pal,387
4/18/2020,South Mountain-Holbert Trail,321
4/18/2020,South Mountain-Judith Tunell Trail,94
4/18/2020,South Mountain-Kiwanis Trail ,115
4/18/2020,South Mountain-Ma-Ha-Tuak Perimeter,431
4/18/2020,South Mountain-Mormon Trail,769
4/18/2020,South Mountain-Pima Dirt Rd. ,1184
4/18/2020,South Mountain-Pima West Loop,500
4/18/2020,South Mountain-Telegraph Pass Trail,580
4/19/2020,E - Camelback - Cholla Trail ,20
4/19/2020,E - Camelback - Echo Canyon Trail,601
4/19/2020,E - Dreamy Draw Park - Bike Path - Restroom Area,804
4/19/2020,E - Dreamy Draw Park - Trail 112,
4/19/2020,E - Papago - 5K Fitness,443
4/19/2020,E - Papago - Archery,91
4/19/2020,E - Papago - Hole In The Rock,488
4/19/2020,E - PMP - 32nd St. Trailhead,510
4/19/2020,E - PMP - 40th St. Trailhead - East Access,450
4/19/2020,E - PMP - 40th St. Trailhead - Wash - West Access,384
4/19/2020,E - PMP - Piestewa Summit Trail,
4/19/2020,E - PMP - Trail 2696,906
4/19/2020,E - PMP - Trail 2800,315
4/19/2020,E - PMP - Trail8B - 7000 N. 36th,141
4/19/2020,N - 25th St. and Acoma-Shadow Mtn N,103
4/19/2020,N - 7th Ave - Peoria-Mtn. View Park Access,321
4/19/2020,N - Apache Wash Replacement,1014
4/19/2020,N - Carefree Bridge - Cave Creek Wash,
4/19/2020,N - Deem Hills - East - 39th Ave TH,192
4/19/2020,N - Deem Hills - West - 51st Ave TH,296
4/19/2020,N - Desert Hills - North - Ocotillo Trail,265
4/19/2020,N - Desert Hills - South - Sidewinder Trail,377
4/19/2020,N - Desert Vista TH - Hawk,412
4/19/2020,N - Lookout Mountain - 306 - North Side TH,959
4/19/2020,N - NMVC,425
4/19/2020,N - North Mountain - 44-Tower Road,1671
4/19/2020,N - Shaw Butte TH,159
4/19/2020,N -15th Ave - Yucca-Shaw Butte SW,
4/19/2020,N-NM TOWER TR 44 REPL,
4/19/2020,RIO SALADO 2439 S. Central Avenue NE GATEWAY,224
4/19/2020,RIO SALADO 2875 S. 7th Street SE,107
4/19/2020,RIO SALADO 3201 S. 16th Street SE,70
4/19/2020,RIO-16ST-SE-REPL,
4/19/2020,RIO-7TH ST SE-REPL,
4/19/2020,RIO-CENT-NEGW-REPL,
4/19/2020,South Mountain- Desert Classic Trail,360
4/19/2020,South Mountain-620 Trailhead,374
4/19/2020,South Mountain-Hau'Pal,349
4/19/2020,South Mountain-Holbert Trail,272
4/19/2020,South Mountain-Judith Tunell Trail,100
4/19/2020,South Mountain-Kiwanis Trail ,109
4/19/2020,South Mountain-Ma-Ha-Tuak Perimeter,328
4/19/2020,South Mountain-Mormon Trail,693
4/19/2020,South Mountain-Pima Dirt Rd. ,1232
4/19/2020,South Mountain-Pima West Loop,510
4/19/2020,South Mountain-Telegraph Pass Trail,514
4/20/2020,E - Camelback - Cholla Trail ,4
4/20/2020,E - Camelback - Echo Canyon Trail,446
4/20/2020,E - Dreamy Draw Park - Bike Path - Restroom Area,466
4/20/2020,E - Dreamy Draw Park - Trail 113,
4/20/2020,E - Papago - 5K Fitness,307
4/20/2020,E - Papago - Archery,43
4/20/2020,E - Papago - Hole In The Rock,178
4/20/2020,E - PMP - 32nd St. Trailhead,338
4/20/2020,E - PMP - 40th St. Trailhead - East Access,320
4/20/2020,E - PMP - 40th St. Trailhead - Wash - West Access,269
4/20/2020,E - PMP - Piestewa Summit Trail,1205
4/20/2020,E - PMP - Trail 2904,82
4/20/2020,E - PMP - Trail 3008,190
4/20/2020,E - PMP - Trail8B - 7000 N. 36th,106
4/20/2020,N - 25th St. and Acoma-Shadow Mtn N,82
4/20/2020,N - 7th Ave - Peoria-Mtn. View Park Access,251
4/20/2020,N - Apache Wash Replacement,
4/20/2020,N - Carefree Bridge - Cave Creek Wash,
4/20/2020,N - Deem Hills - East - 39th Ave TH,132
4/20/2020,N - Deem Hills - West - 51st Ave TH,136
4/20/2020,N - Desert Hills - North - Ocotillo Trail,124
4/20/2020,N - Desert Hills - South - Sidewinder Trail,184
4/20/2020,N - Desert Vista TH - Hawk,196
4/20/2020,N - Lookout Mountain - 306 - North Side TH,710
4/20/2020,N - NMVC,285
4/20/2020,N - North Mountain - 44-Tower Road,1524
4/20/2020,N - Shaw Butte TH,185
4/20/2020,N -15th Ave - Yucca-Shaw Butte SW,
4/20/2020,N-NM TOWER TR 44 REPL,
4/20/2020,RIO SALADO 2439 S. Central Avenue NE GATEWAY,
4/20/2020,RIO SALADO 2875 S. 7th Street SE,55
4/20/2020,RIO SALADO 3201 S. 16th Street SE,49
4/20/2020,RIO-16ST-SE-REPL,
4/20/2020,RIO-7TH ST SE-REPL,
4/20/2020,RIO-CENT-NEGW-REPL,
4/20/2020,South Mountain- Desert Classic Trail,215
4/20/2020,South Mountain-620 Trailhead,153
4/20/2020,South Mountain-Hau'Pal,259
4/20/2020,South Mountain-Holbert Trail,100
4/20/2020,South Mountain-Judith Tunell Trail,33
4/20/2020,South Mountain-Kiwanis Trail ,37
4/20/2020,South Mountain-Ma-Ha-Tuak Perimeter,335
4/20/2020,South Mountain-Mormon Trail,396
4/20/2020,South Mountain-Pima Dirt Rd. ,839
4/20/2020,South Mountain-Pima West Loop,427
4/20/2020,South Mountain-Telegraph Pass Trail,332
4/21/2020,E - Camelback - Cholla Trail ,6
4/21/2020,E - Camelback - Echo Canyon Trail,517
4/21/2020,E - Dreamy Draw Park - Bike Path - Restroom Area,579
4/21/2020,E - Dreamy Draw Park - Trail 114,
4/21/2020,E - Papago - 5K Fitness,372
4/21/2020,E - Papago - Archery,47
4/21/2020,E - Papago - Hole In The Rock,303
4/21/2020,E - PMP - 32nd St. Trailhead,421
4/21/2020,E - PMP - 40th St. Trailhead - East Access,370
4/21/2020,E - PMP - 40th St. Trailhead - Wash - West Access,325
4/21/2020,E - PMP - Piestewa Summit Trail,1367
4/21/2020,E - PMP - Trail 3112,64
4/21/2020,E - PMP - Trail 3216,255
4/21/2020,E - PMP - Trail8B - 7000 N. 36th,106
4/21/2020,N - 25th St. and Acoma-Shadow Mtn N,101
4/21/2020,N - 7th Ave - Peoria-Mtn. View Park Access,306
4/21/2020,N - Apache Wash Replacement,490
4/21/2020,N - Carefree Bridge - Cave Creek Wash,44
4/21/2020,N - Deem Hills - East - 39th Ave TH,170
4/21/2020,N - Deem Hills - West - 51st Ave TH,198
4/21/2020,N - Desert Hills - North - Ocotillo Trail,166
4/21/2020,N - Desert Hills - South - Sidewinder Trail,316
4/21/2020,N - Desert Vista TH - Hawk,250
4/21/2020,N - Lookout Mountain - 306 - North Side TH,809
4/21/2020,N - NMVC,308
4/21/2020,N - North Mountain - 44-Tower Road,1682
4/21/2020,N - Shaw Butte TH,228
4/21/2020,N -15th Ave - Yucca-Shaw Butte SW,
4/21/2020,N-NM TOWER TR 44 REPL,
4/21/2020,RIO SALADO 2439 S. Central Avenue NE GATEWAY,
4/21/2020,RIO SALADO 2875 S. 7th Street SE,77
4/21/2020,RIO SALADO 3201 S. 16th Street SE,57
4/21/2020,RIO-16ST-SE-REPL,
4/21/2020,RIO-7TH ST SE-REPL,
4/21/2020,RIO-CENT-NEGW-REPL,
4/21/2020,South Mountain- Desert Classic Trail,275
4/21/2020,South Mountain-620 Trailhead,207
4/21/2020,South Mountain-Hau'Pal,355
4/21/2020,South Mountain-Holbert Trail,116
4/21/2020,South Mountain-Judith Tunell Trail,31
4/21/2020,South Mountain-Kiwanis Trail ,68
4/21/2020,South Mountain-Ma-Ha-Tuak Perimeter,965
4/21/2020,South Mountain-Mormon Trail,499
4/21/2020,South Mountain-Pima Dirt Rd. ,1004
4/21/2020,South Mountain-Pima West Loop,596
4/21/2020,South Mountain-Telegraph Pass Trail,402
4/22/2020,E - Camelback - Cholla Trail ,14
4/22/2020,E - Camelback - Echo Canyon Trail,531
4/22/2020,E - Dreamy Draw Park - Bike Path - Restroom Area,506
4/22/2020,E - Dreamy Draw Park - Trail 115,
4/22/2020,E - Papago - 5K Fitness,293
4/22/2020,E - Papago - Archery,65
4/22/2020,E - Papago - Hole In The Rock,212
4/22/2020,E - PMP - 32nd St. Trailhead,457
4/22/2020,E - PMP - 40th St. Trailhead - East Access,310
4/22/2020,E - PMP - 40th St. Trailhead - Wash - West Access,311
4/22/2020,E - PMP - Piestewa Summit Trail,1283
4/22/2020,E - PMP - Trail 3320,36
4/22/2020,E - PMP - Trail 3424,175
4/22/2020,E - PMP - Trail8B - 7000 N. 36th,108
4/22/2020,N - 25th St. and Acoma-Shadow Mtn N,89
4/22/2020,N - 7th Ave - Peoria-Mtn. View Park Access,315
4/22/2020,N - Apache Wash Replacement,401
4/22/2020,N - Carefree Bridge - Cave Creek Wash,44
4/22/2020,N - Deem Hills - East - 39th Ave TH,126
4/22/2020,N - Deem Hills - West - 51st Ave TH,155
4/22/2020,N - Desert Hills - North - Ocotillo Trail,132
4/22/2020,N - Desert Hills - South - Sidewinder Trail,218
4/22/2020,N - Desert Vista TH - Hawk,197
4/22/2020,N - Lookout Mountain - 306 - North Side TH,715
4/22/2020,N - NMVC,299
4/22/2020,N - North Mountain - 44-Tower Road,1646
4/22/2020,N - Shaw Butte TH,232
4/22/2020,N -15th Ave - Yucca-Shaw Butte SW,
4/22/2020,N-NM TOWER TR 44 REPL,
4/22/2020,RIO SALADO 2439 S. Central Avenue NE GATEWAY,
4/22/2020,RIO SALADO 2875 S. 7th Street SE,51
4/22/2020,RIO SALADO 3201 S. 16th Street SE,64
4/22/2020,RIO-16ST-SE-REPL,
4/22/2020,RIO-7TH ST SE-REPL,
4/22/2020,RIO-CENT-NEGW-REPL,
4/22/2020,South Mountain- Desert Classic Trail,222
4/22/2020,South Mountain-620 Trailhead,185
4/22/2020,South Mountain-Hau'Pal,335
4/22/2020,South Mountain-Holbert Trail,118
4/22/2020,South Mountain-Judith Tunell Trail,20
4/22/2020,South Mountain-Kiwanis Trail ,39
4/22/2020,South Mountain-Ma-Ha-Tuak Perimeter,268
4/22/2020,South Mountain-Mormon Trail,526
4/22/2020,South Mountain-Pima Dirt Rd. ,972
4/22/2020,South Mountain-Pima West Loop,422
4/22/2020,South Mountain-Telegraph Pass Trail,319
4/23/2020,E - Camelback - Cholla Trail ,17
4/23/2020,E - Camelback - Echo Canyon Trail,526
4/23/2020,E - Dreamy Draw Park - Bike Path - Restroom Area,436
4/23/2020,E - Dreamy Draw Park - Trail 116,
4/23/2020,E - Papago - 5K Fitness,253
4/23/2020,E - Papago - Archery,82
4/23/2020,E - Papago - Hole In The Rock,153
4/23/2020,E - PMP - 32nd St. Trailhead,360
4/23/2020,E - PMP - 40th St. Trailhead - East Access,283
4/23/2020,E - PMP - 40th St. Trailhead - Wash - West Access,237
4/23/2020,E - PMP - Piestewa Summit Trail,1268
4/23/2020,E - PMP - Trail 3528,33
4/23/2020,E - PMP - Trail 3632,171
4/23/2020,E - PMP - Trail8B - 7000 N. 36th,121
4/23/2020,N - 25th St. and Acoma-Shadow Mtn N,69
4/23/2020,N - 7th Ave - Peoria-Mtn. View Park Access,260
4/23/2020,N - Apache Wash Replacement,404
4/23/2020,N - Carefree Bridge - Cave Creek Wash,37
4/23/2020,N - Deem Hills - East - 39th Ave TH,94
4/23/2020,N - Deem Hills - West - 51st Ave TH,120
4/23/2020,N - Desert Hills - North - Ocotillo Trail,108
4/23/2020,N - Desert Hills - South - Sidewinder Trail,192
4/23/2020,N - Desert Vista TH - Hawk,189
4/23/2020,N - Lookout Mountain - 306 - North Side TH,612
4/23/2020,N - NMVC,221
4/23/2020,N - North Mountain - 44-Tower Road,1444
4/23/2020,N - Shaw Butte TH,195
4/23/2020,N -15th Ave - Yucca-Shaw Butte SW,
4/23/2020,N-NM TOWER TR 44 REPL,
4/23/2020,RIO SALADO 2439 S. Central Avenue NE GATEWAY,52
4/23/2020,RIO SALADO 2875 S. 7th Street SE,53
4/23/2020,RIO SALADO 3201 S. 16th Street SE,51
4/23/2020,RIO-16ST-SE-REPL,
4/23/2020,RIO-7TH ST SE-REPL,
4/23/2020,RIO-CENT-NEGW-REPL,
4/23/2020,South Mountain- Desert Classic Trail,199
4/23/2020,South Mountain-620 Trailhead,147
4/23/2020,South Mountain-Hau'Pal,283
4/23/2020,South Mountain-Holbert Trail,122
4/23/2020,South Mountain-Judith Tunell Trail,53
4/23/2020,South Mountain-Kiwanis Trail ,64
4/23/2020,South Mountain-Ma-Ha-Tuak Perimeter,695
4/23/2020,South Mountain-Mormon Trail,357
4/23/2020,South Mountain-Pima Dirt Rd. ,824
4/23/2020,South Mountain-Pima West Loop,399
4/23/2020,South Mountain-Telegraph Pass Trail,297
4/24/2020,E - Camelback - Cholla Trail ,16
4/24/2020,E - Camelback - Echo Canyon Trail,492
4/24/2020,E - Dreamy Draw Park - Bike Path - Restroom Area,414
4/24/2020,E - Dreamy Draw Park - Trail 117,
4/24/2020,E - Papago - 5K Fitness,211
4/24/2020,E - Papago - Archery,49
4/24/2020,E - Papago - Hole In The Rock,218
4/24/2020,E - PMP - 32nd St. Trailhead,352
4/24/2020,E - PMP - 40th St. Trailhead - East Access,264
4/24/2020,E - PMP - 40th St. Trailhead - Wash - West Access,242
4/24/2020,E - PMP - Piestewa Summit Trail,1225
4/24/2020,E - PMP - Trail 3736,39
4/24/2020,E - PMP - Trail 3840,188
4/24/2020,E - PMP - Trail8B - 7000 N. 36th,87
4/24/2020,N - 25th St. and Acoma-Shadow Mtn N,59
4/24/2020,N - 7th Ave - Peoria-Mtn. View Park Access,221
4/24/2020,N - Apache Wash Replacement,430
4/24/2020,N - Carefree Bridge - Cave Creek Wash,48
4/24/2020,N - Deem Hills - East - 39th Ave TH,90
4/24/2020,N - Deem Hills - West - 51st Ave TH,107
4/24/2020,N - Desert Hills - North - Ocotillo Trail,75
4/24/2020,N - Desert Hills - South - Sidewinder Trail,148
4/24/2020,N - Desert Vista TH - Hawk,154
4/24/2020,N - Lookout Mountain - 306 - North Side TH,603
4/24/2020,N - NMVC,250
4/24/2020,N - North Mountain - 44-Tower Road,1444
4/24/2020,N - Shaw Butte TH,237
4/24/2020,N -15th Ave - Yucca-Shaw Butte SW,
4/24/2020,N-NM TOWER TR 44 REPL,
4/24/2020,RIO SALADO 2439 S. Central Avenue NE GATEWAY,5
4/24/2020,RIO SALADO 2875 S. 7th Street SE,55
4/24/2020,RIO SALADO 3201 S. 16th Street SE,55
4/24/2020,RIO-16ST-SE-REPL,
4/24/2020,RIO-7TH ST SE-REPL,
4/24/2020,RIO-CENT-NEGW-REPL,
4/24/2020,South Mountain- Desert Classic Trail,194
4/24/2020,South Mountain-620 Trailhead,175
4/24/2020,South Mountain-Hau'Pal,193
4/24/2020,South Mountain-Holbert Trail,122
4/24/2020,South Mountain-Judith Tunell Trail,28
4/24/2020,South Mountain-Kiwanis Trail ,40
4/24/2020,South Mountain-Ma-Ha-Tuak Perimeter,195
4/24/2020,South Mountain-Mormon Trail,368
4/24/2020,South Mountain-Pima Dirt Rd. ,844
4/24/2020,South Mountain-Pima West Loop,466
4/24/2020,South Mountain-Telegraph Pass Trail,301
4/25/2020,E - Camelback - Cholla Trail ,18
4/25/2020,E - Camelback - Echo Canyon Trail,552
4/25/2020,E - Dreamy Draw Park - Bike Path - Restroom Area,511
4/25/2020,E - Dreamy Draw Park - Trail 118,
4/25/2020,E - Papago - 5K Fitness,243
4/25/2020,E - Papago - Archery,122
4/25/2020,E - Papago - Hole In The Rock,260
4/25/2020,E - PMP - 32nd St. Trailhead,410
4/25/2020,E - PMP - 40th St. Trailhead - East Access,317
4/25/2020,E - PMP - 40th St. Trailhead - Wash - West Access,245
4/25/2020,E - PMP - Piestewa Summit Trail,1330
4/25/2020,E - PMP - Trail 3944,45
4/25/2020,E - PMP - Trail 4048,155
4/25/2020,E - PMP - Trail8B - 7000 N. 36th,132
4/25/2020,N - 25th St. and Acoma-Shadow Mtn N,70
4/25/2020,N - 7th Ave - Peoria-Mtn. View Park Access,242
4/25/2020,N - Apache Wash Replacement,571
4/25/2020,N - Carefree Bridge - Cave Creek Wash,69
4/25/2020,N - Deem Hills - East - 39th Ave TH,109
4/25/2020,N - Deem Hills - West - 51st Ave TH,159
4/25/2020,N - Desert Hills - North - Ocotillo Trail,127
4/25/2020,N - Desert Hills - South - Sidewinder Trail,210
4/25/2020,N - Desert Vista TH - Hawk,260
4/25/2020,N - Lookout Mountain - 306 - North Side TH,664
4/25/2020,N - NMVC,340
4/25/2020,N - North Mountain - 44-Tower Road,1470
4/25/2020,N - Shaw Butte TH,267
4/25/2020,N -15th Ave - Yucca-Shaw Butte SW,
4/25/2020,N-NM TOWER TR 44 REPL,
4/25/2020,RIO SALADO 2439 S. Central Avenue NE GATEWAY,199
4/25/2020,RIO SALADO 2875 S. 7th Street SE,67
4/25/2020,RIO SALADO 3201 S. 16th Street SE,44
4/25/2020,RIO-16ST-SE-REPL,
4/25/2020,RIO-7TH ST SE-REPL,
4/25/2020,RIO-CENT-NEGW-REPL,
4/25/2020,South Mountain- Desert Classic Trail,256
4/25/2020,South Mountain-620 Trailhead,314
4/25/2020,South Mountain-Hau'Pal,271
4/25/2020,South Mountain-Holbert Trail,207
4/25/2020,South Mountain-Judith Tunell Trail,63
4/25/2020,South Mountain-Kiwanis Trail ,90
4/25/2020,South Mountain-Ma-Ha-Tuak Perimeter,193
4/25/2020,South Mountain-Mormon Trail,540
4/25/2020,South Mountain-Pima Dirt Rd. ,886
4/25/2020,South Mountain-Pima West Loop,442
4/25/2020,South Mountain-Telegraph Pass Trail,421
4/26/2020,E - Camelback - Cholla Trail ,10
4/26/2020,E - Camelback - Echo Canyon Trail,499
4/26/2020,E - Dreamy Draw Park - Bike Path - Restroom Area,502
4/26/2020,E - Dreamy Draw Park - Trail 119,
4/26/2020,E - Papago - 5K Fitness,240
4/26/2020,E - Papago - Archery,130
4/26/2020,E - Papago - Hole In The Rock,337
4/26/2020,E - PMP - 32nd St. Trailhead,338
4/26/2020,E - PMP - 40th St. Trailhead - East Access,303
4/26/2020,E - PMP - 40th St. Trailhead - Wash - West Access,226
4/26/2020,E - PMP - Piestewa Summit Trail,1257
4/26/2020,E - PMP - Trail 4152,44
4/26/2020,E - PMP - Trail 4256,164
4/26/2020,E - PMP - Trail8B - 7000 N. 36th,103
4/26/2020,N - 25th St. and Acoma-Shadow Mtn N,72
4/26/2020,N - 7th Ave - Peoria-Mtn. View Park Access,249
4/26/2020,N - Apache Wash Replacement,469
4/26/2020,N - Carefree Bridge - Cave Creek Wash,44
4/26/2020,N - Deem Hills - East - 39th Ave TH,89
4/26/2020,N - Deem Hills - West - 51st Ave TH,139
4/26/2020,N - Desert Hills - North - Ocotillo Trail,141
4/26/2020,N - Desert Hills - South - Sidewinder Trail,179
4/26/2020,N - Desert Vista TH - Hawk,209
4/26/2020,N - Lookout Mountain - 306 - North Side TH,613
4/26/2020,N - NMVC,277
4/26/2020,N - North Mountain - 44-Tower Road,1487
4/26/2020,N - Shaw Butte TH,222
4/26/2020,N -15th Ave - Yucca-Shaw Butte SW,
4/26/2020,N-NM TOWER TR 44 REPL,
4/26/2020,RIO SALADO 2439 S. Central Avenue NE GATEWAY,0
4/26/2020,RIO SALADO 2875 S. 7th Street SE,
4/26/2020,RIO SALADO 3201 S. 16th Street SE,60
4/26/2020,RIO-16ST-SE-REPL,
4/26/2020,RIO-7TH ST SE-REPL,
4/26/2020,RIO-CENT-NEGW-REPL,
4/26/2020,South Mountain- Desert Classic Trail,261
4/26/2020,South Mountain-620 Trailhead,249
4/26/2020,South Mountain-Hau'Pal,224
4/26/2020,South Mountain-Holbert Trail,396
4/26/2020,South Mountain-Judith Tunell Trail,81
4/26/2020,South Mountain-Kiwanis Trail ,27
4/26/2020,South Mountain-Ma-Ha-Tuak Perimeter,251
4/26/2020,South Mountain-Mormon Trail,430
4/26/2020,South Mountain-Pima Dirt Rd. ,821
4/26/2020,South Mountain-Pima West Loop,429
4/26/2020,South Mountain-Telegraph Pass Trail,380
4/27/2020,E - Camelback - Cholla Trail ,2
4/27/2020,E - Camelback - Echo Canyon Trail,331
4/27/2020,E - Dreamy Draw Park - Bike Path - Restroom Area,343
4/27/2020,E - Dreamy Draw Park - Trail 120,
4/27/2020,E - Papago - 5K Fitness,178
4/27/2020,E - Papago - Archery,61
4/27/2020,E - Papago - Hole In The Rock,165
4/27/2020,E - PMP - 32nd St. Trailhead,291
4/27/2020,E - PMP - 40th St. Trailhead - East Access,211
4/27/2020,E - PMP - 40th St. Trailhead - Wash - West Access,156
4/27/2020,E - PMP - Piestewa Summit Trail,1017
4/27/2020,E - PMP - Trail 4360,34
4/27/2020,E - PMP - Trail 4464,106
4/27/2020,E - PMP - Trail8B - 7000 N. 36th,77
4/27/2020,N - 25th St. and Acoma-Shadow Mtn N,68
4/27/2020,N - 7th Ave - Peoria-Mtn. View Park Access,208
4/27/2020,N - Apache Wash Replacement,307
4/27/2020,N - Carefree Bridge - Cave Creek Wash,20
4/27/2020,N - Deem Hills - East - 39th Ave TH,72
4/27/2020,N - Deem Hills - West - 51st Ave TH,89
4/27/2020,N - Desert Hills - North - Ocotillo Trail,55
4/27/2020,N - Desert Hills - South - Sidewinder Trail,122
4/27/2020,N - Desert Vista TH - Hawk,91
4/27/2020,N - Lookout Mountain - 306 - North Side TH,506
4/27/2020,N - NMVC,179
4/27/2020,N - North Mountain - 44-Tower Road,1074
4/27/2020,N - Shaw Butte TH,128
4/27/2020,N -15th Ave - Yucca-Shaw Butte SW,
4/27/2020,N-NM TOWER TR 44 REPL,
4/27/2020,RIO SALADO 2439 S. Central Avenue NE GATEWAY,176
4/27/2020,RIO SALADO 2875 S. 7th Street SE,
4/27/2020,RIO SALADO 3201 S. 16th Street SE,48
4/27/2020,RIO-16ST-SE-REPL,
4/27/2020,RIO-7TH ST SE-REPL,
4/27/2020,RIO-CENT-NEGW-REPL,
4/27/2020,South Mountain- Desert Classic Trail,123
